"run_id";"run_date";"run_time";"run_datetime";"day_of_year";"simulation_profile_id";"simulation_profile";"collection_start_hour";"collection_interval_s";"standby_zero_limit_readings";"irradiance_min_w_m2";"location_mode";"host_speed_gflops_configured";"host_power_active_w";"host_power_idle_w";"host_power_off_w";"git_auto_push";"git_remote";"git_branch";"git_repo_url";"city";"latitude";"longitude";"panel_material";"panel_face_type";"panel_area_m2";"panel_base_efficiency";"panel_material_factor";"panel_effective_base_efficiency";"panel_bifacial_gain_configured";"panel_face_gain_applied";"cloud_cover_pct";"rain_mm";"temperature_c";"wind_speed_kmh";"irradiance_theoretical_w_m2";"irradiance_adjusted_w_m2";"pv_efficiency";"pv_power_kw";"grid_carbon_intensity_gco2_kwh";"dc_active_servers";"dc_pue";"dc_network_kw";"dc_storage_kw";"dc_it_compute_kwh";"dc_it_support_kwh";"dc_it_total_kwh";"dc_facility_overhead_kwh";"dc_facility_total_kwh";"job_flops";"job_duration_s";"job_energy_j";"job_energy_kwh";"job_average_power_kw";"energy_total_kwh";"energy_pv_kwh";"energy_grid_kwh";"co2_g";"co2_without_pv_g";"co2_avoided_by_pv_g";"source_mode";"photovoltaic_status";"grid_status"
"run_20260922_162103";"2026-09-22";"16:21:03";"2026-09-22 16:21:03";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"47";"0";"29.4";"10.1";"418.77";"271.153";"0.284579";"2314.93";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"128.607";"15.0176";"1501.76";"14362.5";"12860.7";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_204451";"2026-09-22";"20:44:51";"2026-09-22 20:44:51";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"79";"0";"27";"11.4";"0";"0";"0.288011";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_204453";"2026-09-22";"20:44:53";"2026-09-22 20:44:53";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"79";"0";"27";"11.4";"0";"0";"0.288011";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_204614";"2026-09-22";"20:46:14";"2026-09-22 20:46:14";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_204616";"2026-09-22";"20:46:16";"2026-09-22 20:46:16";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_204736";"2026-09-22";"20:47:36";"2026-09-22 20:47:36";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_204738";"2026-09-22";"20:47:38";"2026-09-22 20:47:38";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205002";"2026-09-22";"20:50:02";"2026-09-22 20:50:02";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205153";"2026-09-22";"20:51:53";"2026-09-22 20:51:53";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205209";"2026-09-22";"20:52:09";"2026-09-22 20:52:09";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205316";"2026-09-22";"20:53:16";"2026-09-22 20:53:16";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205330";"2026-09-22";"20:53:30";"2026-09-22 20:53:30";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205437";"2026-09-22";"20:54:37";"2026-09-22 20:54:37";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205451";"2026-09-22";"20:54:51";"2026-09-22 20:54:51";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205558";"2026-09-22";"20:55:58";"2026-09-22 20:55:58";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205613";"2026-09-22";"20:56:13";"2026-09-22 20:56:13";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205719";"2026-09-22";"20:57:19";"2026-09-22 20:57:19";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205737";"2026-09-22";"20:57:37";"2026-09-22 20:57:37";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205842";"2026-09-22";"20:58:42";"2026-09-22 20:58:42";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_205903";"2026-09-22";"20:59:03";"2026-09-22 20:59:03";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"85";"0";"26.8";"11.5";"0";"0";"0.288295";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210012";"2026-09-22";"21:00:12";"2026-09-22 21:00:12";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"89";"0";"26.6";"11.7";"0";"0";"0.288603";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210032";"2026-09-22";"21:00:32";"2026-09-22 21:00:32";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"89";"0";"26.6";"11.7";"0";"0";"0.288603";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210320";"2026-09-22";"21:03:20";"2026-09-22 21:03:20";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210334";"2026-09-22";"21:03:34";"2026-09-22 21:03:34";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210450";"2026-09-22";"21:04:50";"2026-09-22 21:04:50";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210503";"2026-09-22";"21:05:03";"2026-09-22 21:05:03";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210617";"2026-09-22";"21:06:17";"2026-09-22 21:06:17";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210628";"2026-09-22";"21:06:28";"2026-09-22 21:06:28";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210742";"2026-09-22";"21:07:42";"2026-09-22 21:07:42";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210754";"2026-09-22";"21:07:54";"2026-09-22 21:07:54";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210921";"2026-09-22";"21:09:21";"2026-09-22 21:09:21";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_210934";"2026-09-22";"21:09:34";"2026-09-22 21:09:34";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_211116";"2026-09-22";"21:11:16";"2026-09-22 21:11:16";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"8";"0";"26.4";"10.1";"0";"0";"0.288498";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_231344";"2026-09-22";"23:13:44";"2026-09-22 23:13:44";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.5";"8.6";"0";"0";"0.289329";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_231510";"2026-09-22";"23:15:10";"2026-09-22 23:15:10";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_231639";"2026-09-22";"23:16:39";"2026-09-22 23:16:39";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_231803";"2026-09-22";"23:18:03";"2026-09-22 23:18:03";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_231927";"2026-09-22";"23:19:27";"2026-09-22 23:19:27";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_232052";"2026-09-22";"23:20:52";"2026-09-22 23:20:52";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
"run_20260922_232217";"2026-09-22";"23:22:17";"2026-09-22 23:22:17";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"0";"0";"25.4";"8.4";"0";"0";"0.289413";"0";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"0";"143.625";"14362.5";"14362.5";"0";"GRID";"OFF";"ON"
